method,beta,fold,seed,task_id,seen_classes,accuracy,pos_mean,neg_mean,gap_distance
mgp_mgc,4.0,2,0,6,30,0.9625,0.38753947615623474,0.04422657564282417,0.7540001870958328
mgp_mgc,4.0,2,0,7,35,0.9607142857142857,0.36653321981430054,0.010260713286697865,0.7698119815463229
mgp_mgc,4.0,2,0,8,40,0.971875,0.40629178285598755,0.0423085056245327,0.7035378637451466
mgp_mgc,4.0,2,0,9,45,0.9666666666666667,0.40443775057792664,0.035602252930402756,0.6969916503815999
mgp_mgc,4.0,2,0,10,50,0.9125,0.38637951016426086,0.029024099931120872,0.7572815385588478
mgp_mgc,8.0,2,0,1,5,1.0,0.4881322383880615,0.19919751584529877,0.7329336899233921
mgp_mgc,8.0,2,0,2,10,0.975,0.4131914973258972,0.11139170080423355,0.7860320034004669
mgp_mgc,8.0,2,0,3,15,0.9583333333333334,0.40042808651924133,0.07983393222093582,0.7668326791694019
mgp_mgc,8.0,2,0,4,20,0.9625,0.40371274948120117,0.06518850475549698,0.765279128124072
mgp_mgc,8.0,2,0,5,25,0.99,0.40829166769981384,0.052827585488557816,0.734837834991243
mgp_mgc,8.0,2,0,6,30,0.9375,0.38541746139526367,0.0434342585504055,0.7653311003797006
mgp_mgc,8.0,2,0,7,35,0.9607142857142857,0.3648134469985962,0.008268676698207855,0.7765014136605043
mgp_mgc,8.0,2,0,8,40,0.96875,0.40651196241378784,0.04340905323624611,0.7090520121100516
mgp_mgc,8.0,2,0,9,45,0.9583333333333334,0.4065808653831482,0.038473352789878845,0.6975902352311597
mgp_mgc,8.0,2,0,10,50,0.9175,0.3893471658229828,0.032799165695905685,0.755474351470633
zero_shot_clap,0.0,3,0,1,5,0.8,0.45221805572509766,0.192658931016922,0.7770962017770411
zero_shot_clap,0.0,3,0,2,10,0.8,0.42234688997268677,0.1450575441122055,0.7995363817643948
zero_shot_clap,0.0,3,0,3,15,0.8166666666666667,0.3950517773628235,0.0743648111820221,0.7901746366274827
zero_shot_clap,0.0,3,0,4,20,0.79375,0.3841506838798523,0.046331338584423065,0.7856792671274728
